Puzzle ID,Initial State,Strategy,Solved,Depth,Expanded Nodes,Max Fringe Size,Execution Time
603,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",BFS,True,4,44,78,0.0011076927185058594
603,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",DFS,False,N/A,2671244,60,40.06239151954651
603,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",UCS,True,4,44,78,0.0019996166229248047
603,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15]",A* (Manhattan Distance),True,4,5,10,0.0
604,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
604,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
604,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
604,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
605,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",BFS,True,2,10,19,0.0
605,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",DFS,True,2,3,4,0.0
605,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",UCS,True,2,10,19,0.0005083084106445312
605,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15]",A* (Manhattan Distance),True,2,3,4,0.0
606,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
606,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
606,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
606,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
607,"[0, 2, 3, 4, 1, 6, 7, 8, 5, 9, 10, 12, 13, 14, 11, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
607,"[0, 2, 3, 4, 1, 6, 7, 8, 5, 9, 10, 12, 13, 14, 11, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
607,"[0, 2, 3, 4, 1, 6, 7, 8, 5, 9, 10, 12, 13, 14, 11, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
607,"[0, 2, 3, 4, 1, 6, 7, 8, 5, 9, 10, 12, 13, 14, 11, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
608,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
608,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
608,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
608,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
609,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
609,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
609,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
609,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
610,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 15, 11, 13, 10, 14, 12]",BFS,True,6,200,337,0.003014087677001953
610,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 15, 11, 13, 10, 14, 12]",DFS,False,N/A,3302252,60,50.72508454322815
610,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 15, 11, 13, 10, 14, 12]",UCS,True,6,200,337,0.013530254364013672
610,"[1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 15, 11, 13, 10, 14, 12]",A* (Manhattan Distance),True,6,7,15,0.0
611,"[1, 2, 3, 4, 5, 0, 11, 8, 9, 7, 6, 12, 13, 10, 14, 15]",BFS,True,8,998,1632,0.03321528434753418
611,"[1, 2, 3, 4, 5, 0, 11, 8, 9, 7, 6, 12, 13, 10, 14, 15]",DFS,False,N/A,3302252,60,49.59913492202759
611,"[1, 2, 3, 4, 5, 0, 11, 8, 9, 7, 6, 12, 13, 10, 14, 15]",UCS,True,8,998,1632,0.27094244956970215
611,"[1, 2, 3, 4, 5, 0, 11, 8, 9, 7, 6, 12, 13, 10, 14, 15]",A* (Manhattan Distance),True,8,12,27,0.0
612,"[1, 6, 2, 3, 5, 7, 11, 4, 9, 10, 0, 8, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
612,"[1, 6, 2, 3, 5, 7, 11, 4, 9, 10, 0, 8, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
612,"[1, 6, 2, 3, 5, 7, 11, 4, 9, 10, 0, 8, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
612,"[1, 6, 2, 3, 5, 7, 11, 4, 9, 10, 0, 8, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
613,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 15, 13, 14, 12, 11]",BFS,False,Unsolvable,N/A,N/A,N/A
613,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 15, 13, 14, 12, 11]",DFS,False,Unsolvable,N/A,N/A,N/A
613,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 15, 13, 14, 12, 11]",UCS,False,Unsolvable,N/A,N/A,N/A
613,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 15, 13, 14, 12, 11]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
614,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 14, 10, 12, 9, 13, 11, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
614,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 14, 10, 12, 9, 13, 11, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
614,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 14, 10, 12, 9, 13, 11, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
614,"[1, 2, 3, 4, 5, 6, 7, 8, 0, 14, 10, 12, 9, 13, 11, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
615,"[1, 6, 2, 3, 5, 7, 11, 4, 9, 10, 15, 8, 13, 0, 14, 12]",BFS,True,10,4121,6590,0.13148999214172363
615,"[1, 6, 2, 3, 5, 7, 11, 4, 9, 10, 15, 8, 13, 0, 14, 12]",DFS,True,28,462876,57,6.211909532546997
615,"[1, 6, 2, 3, 5, 7, 11, 4, 9, 10, 15, 8, 13, 0, 14, 12]",UCS,True,10,4121,6590,5.9318437576293945
615,"[1, 6, 2, 3, 5, 7, 11, 4, 9, 10, 15, 8, 13, 0, 14, 12]",A* (Manhattan Distance),True,10,11,22,0.0
616,"[1, 2, 3, 4, 9, 5, 6, 8, 0, 10, 7, 12, 13, 14, 11, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
616,"[1, 2, 3, 4, 9, 5, 6, 8, 0, 10, 7, 12, 13, 14, 11, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
616,"[1, 2, 3, 4, 9, 5, 6, 8, 0, 10, 7, 12, 13, 14, 11, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
616,"[1, 2, 3, 4, 9, 5, 6, 8, 0, 10, 7, 12, 13, 14, 11, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
617,"[0, 2, 3, 4, 1, 6, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
617,"[0, 2, 3, 4, 1, 6, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
617,"[0, 2, 3, 4, 1, 6, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
617,"[0, 2, 3, 4, 1, 6, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
618,"[1, 2, 3, 4, 5, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,True,4,72,114,0.0010008811950683594
618,"[1, 2, 3, 4, 5, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,True,26,462622,60,6.649662733078003
618,"[1, 2, 3, 4, 5, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,True,4,72,114,0.0026612281799316406
618,"[1, 2, 3, 4, 5, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),True,4,5,10,0.0
619,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 12, 9, 13, 15, 0]",BFS,True,8,747,1236,0.009797096252441406
619,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 12, 9, 13, 15, 0]",DFS,False,N/A,1155547,56,17.185017585754395
619,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 12, 9, 13, 15, 0]",UCS,True,8,747,1236,0.14681291580200195
619,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 12, 9, 13, 15, 0]",A* (Manhattan Distance),True,8,10,17,0.0
620,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
620,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
620,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
620,"[1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
621,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
621,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
621,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
621,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
622,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12]",BFS,True,4,54,93,0.0010113716125488281
622,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12]",DFS,True,26,462543,57,6.55663275718689
622,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12]",UCS,True,4,54,93,0.0015094280242919922
622,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12]",A* (Manhattan Distance),True,4,5,9,0.0
623,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15]",BFS,True,6,258,441,0.004062175750732422
623,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15]",DFS,False,N/A,3302252,60,50.370325326919556
623,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15]",UCS,True,6,258,441,0.019040822982788086
623,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15]",A* (Manhattan Distance),True,6,7,12,0.0
624,"[1, 2, 3, 4, 5, 10, 6, 8, 0, 9, 7, 11, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
624,"[1, 2, 3, 4, 5, 10, 6, 8, 0, 9, 7, 11, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
624,"[1, 2, 3, 4, 5, 10, 6, 8, 0, 9, 7, 11, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
624,"[1, 2, 3, 4, 5, 10, 6, 8, 0, 9, 7, 11, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
625,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
625,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
625,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
625,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
626,"[1, 2, 0, 3, 5, 6, 8, 4, 9, 10, 7, 12, 13, 14, 11, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
626,"[1, 2, 0, 3, 5, 6, 8, 4, 9, 10, 7, 12, 13, 14, 11, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
626,"[1, 2, 0, 3, 5, 6, 8, 4, 9, 10, 7, 12, 13, 14, 11, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
626,"[1, 2, 0, 3, 5, 6, 8, 4, 9, 10, 7, 12, 13, 14, 11, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
627,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",BFS,False,0,1,1,0.0
627,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",DFS,False,0,1,1,0.0
627,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",UCS,False,0,1,1,0.0
627,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",A* (Manhattan Distance),False,0,1,0,0.0
628,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
628,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
628,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
628,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
629,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
629,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
629,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
629,"[1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
630,"[0, 1, 2, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
630,"[0, 1, 2, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
630,"[0, 1, 2, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
630,"[0, 1, 2, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
631,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",BFS,False,0,1,1,0.0
631,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",DFS,False,0,1,1,0.0
631,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",UCS,False,0,1,1,0.0
631,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",A* (Manhattan Distance),False,0,1,0,0.0
632,"[0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
632,"[0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
632,"[0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
632,"[0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
633,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,True,2,6,9,0.001005411148071289
633,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,True,30,854113,60,12.713704347610474
633,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,True,2,6,9,0.0
633,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),True,2,3,4,0.0
634,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",BFS,False,0,1,1,0.0
634,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",DFS,False,0,1,1,0.0
634,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",UCS,False,0,1,1,0.0
634,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]",A* (Manhattan Distance),False,0,1,0,0.0
635,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
635,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
635,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
635,"[1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
636,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0]",BFS,True,4,26,48,0.0010085105895996094
636,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0]",DFS,True,30,548793,56,9.435573816299438
636,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0]",UCS,True,4,26,48,0.0
636,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0]",A* (Manhattan Distance),True,4,5,8,0.0
637,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 0, 15, 12]",BFS,True,4,41,69,0.002006053924560547
637,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 0, 15, 12]",DFS,True,4,2037299,57,52.537314891815186
637,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 0, 15, 12]",UCS,True,4,41,69,0.0029904842376708984
637,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 0, 15, 12]",A* (Manhattan Distance),True,4,5,10,0.0
638,"[1, 6, 2, 4, 5, 10, 3, 8, 0, 9, 7, 11, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
638,"[1, 6, 2, 4, 5, 10, 3, 8, 0, 9, 7, 11, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
638,"[1, 6, 2, 4, 5, 10, 3, 8, 0, 9, 7, 11, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
638,"[1, 6, 2, 4, 5, 10, 3, 8, 0, 9, 7, 11, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
639,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 11, 14, 8, 13, 10, 15, 12]",BFS,True,8,664,1083,0.03156089782714844
639,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 11, 14, 8, 13, 10, 15, 12]",DFS,False,N/A,2671244,60,66.34266018867493
639,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 11, 14, 8, 13, 10, 15, 12]",UCS,True,8,664,1083,0.21210289001464844
639,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 11, 14, 8, 13, 10, 15, 12]",A* (Manhattan Distance),True,8,9,16,0.0
640,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 9, 15, 11, 13, 10, 14, 12]",BFS,True,8,1199,1949,0.08238458633422852
640,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 9, 15, 11, 13, 10, 14, 12]",DFS,False,N/A,3302252,60,78.86270070075989
640,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 9, 15, 11, 13, 10, 14, 12]",UCS,True,8,1199,1949,0.41329503059387207
640,"[1, 2, 3, 4, 6, 0, 7, 8, 5, 9, 15, 11, 13, 10, 14, 12]",A* (Manhattan Distance),True,8,9,19,0.0
641,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",BFS,True,4,36,66,0.0010864734649658203
641,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",DFS,True,26,1735578,60,23.430670022964478
641,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",UCS,True,4,36,66,0.0
641,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 12, 8, 13, 14, 11, 15]",A* (Manhattan Distance),True,4,5,9,0.0
642,"[2, 5, 3, 4, 1, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,True,8,750,1236,0.01323843002319336
642,"[2, 5, 3, 4, 1, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,True,30,782930,60,11.051531076431274
642,"[2, 5, 3, 4, 1, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,True,8,750,1236,0.14755034446716309
642,"[2, 5, 3, 4, 1, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),True,8,9,18,0.0
643,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 0, 10, 13, 15, 12, 11]",BFS,False,Unsolvable,N/A,N/A,N/A
643,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 0, 10, 13, 15, 12, 11]",DFS,False,Unsolvable,N/A,N/A,N/A
643,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 0, 10, 13, 15, 12, 11]",UCS,False,Unsolvable,N/A,N/A,N/A
643,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 0, 10, 13, 15, 12, 11]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
644,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,True,2,6,9,0.0
644,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,True,30,854113,60,12.699923992156982
644,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,True,2,6,9,0.0
644,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),True,2,3,4,0.0009739398956298828
645,"[0, 1, 3, 4, 5, 2, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
645,"[0, 1, 3, 4, 5, 2, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
645,"[0, 1, 3, 4, 5, 2, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",UCS,False,Unsolvable,N/A,N/A,N/A
645,"[0, 1, 3, 4, 5, 2, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
646,"[0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",BFS,False,Unsolvable,N/A,N/A,N/A
646,"[0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",DFS,False,Unsolvable,N/A,N/A,N/A
646,"[0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",UCS,False,Unsolvable,N/A,N/A,N/A
646,"[0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15]",A* (Manhattan Distance),False,Unsolvable,N/A,N/A,N/A
647,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 12, 13, 0, 10, 15]",BFS,True,6,235,382,0.004541635513305664
647,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 12, 13, 0, 10, 15]",DFS,True,28,462598,57,7.140729188919067
647,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 12, 13, 0, 10, 15]",UCS,True,6,235,382,0.016773223876953125
647,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 12, 13, 0, 10, 15]",A* (Manhattan Distance),True,6,7,14,0.0
648,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",BFS,False,Unsolvable,N/A,N/A,N/A
648,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12]",DFS,False,Unsolvable,N/A,N/A,N/A
